App_name,Category,User_Review,Sentiments,Review_Type
microsoft math,Education,Very bad experience. It is totally useless app. ,Negative,AC
microsoft math,Education,Nothing is working,Negative,AC
microsoft math,Education,A lot of bugs,Negative,AC
microsoft math,Education,Very bad app,Negative,AC
microsoft math,Education,The app is very bad and is totally not usable. ,Negative,AC
microsoft math,Education,App does not work,Negative,AC
microsoft math,Education,worst app ever,Negative,AC
microsoft math,Education,doesnot work,Negative,AC
microsoft math,Education,Worst app ever because this app canot show,Negative,AC
microsoft math,Education,It is the worst app,Negative,AC
microsoft math,Education,This app is not working,Negative,AC
microsoft math,Education,not useful at all,Negative,AC
microsoft math,Education,This app is now really bad huge problem in app,Negative,AC
microsoft math,Education,Very bad. Always lies and says that it failed to do something and says to try again,Negative,AC
microsoft math,Education,This thing is not working,Negative,AC
microsoft math,Education,Useless app,Negative,AC
microsoft math,Education,My experience on this app has been very bad. I have seen many bugs in this app. And this �app cannot scan properly.,Negative,AC
microsoft math,Education,App is horrible,Negative,AC
microsoft math,Education,Hard to use and glitches so much ,Negative,AC
microsoft math,Education,scanning doesnot work at all. such a waste of time and effort,Negative,AC
microsoft math,Education,Used it a handful of times and then it started crashing.,Negative,AC
microsoft math,Education,Overall its good but it stacks sometimes,Negative,AC
microsoft math,Education,not working. ,Negative,AC
microsoft math,Education,It was absolutely rubbish,Negative,AC
microsoft math,Education,Disgusting app i ever used,Negative,AC
microsoft math,Education,After last update i can not open apps and couldnot work it. ,Negative,AC
microsoft math,Education,Worst app,Negative,AC
microsoft math,Education,Worst app ever,Negative,AC
microsoft math,Education,I didnot find or get any help from this app,Negative,AC
microsoft math,Education,so many issues ,Negative,AC
microsoft math,Education,bad app,Negative,AC
microsoft math,Education,not working,Negative,AC
microsoft math,Education,I cant see any thing in the app,Negative,AC
microsoft math,Education,good but some times connection down,Negative,AC
microsoft math,Education,Some of the features not working in my phone,Negative,AC
microsoft math,Education,Apps options are freeze,Negative,AC
microsoft math,Education,not ready to use again because app have so many issues,Negative,AC
microsoft math,Education,The app has freezing issue please fix it,Negative,AC
microsoft math,Education,Boring app do not install not working in my phone,Negative,AC
microsoft math,Education,app is not working,Negative,AC
microsoft math,Education,This app deserve 1 star.This is a very bad app. This app doesnot work,Negative,AC
microsoft math,Education,This app difficult to use,Negative,AC
microsoft math,Education,"Worst app , it just keeps loading",Negative,AC
microsoft math,Education,app is not working in my phone,Negative,AC
microsoft math,Education,So much bugs,Negative,AC
microsoft math,Education,Overall experience is not good because it was again and again stuck,Negative,AC
microsoft math,Education,Not all features are available,Negative,AC
microsoft math,Education,Very slow and laggish,Negative,AC
microsoft math,Education,not working properly,Negative,AC
microsoft math,Education,Not useful at all. I don't like this app as it shows ,Negative,AC
microsoft math,Education,Terrible App,Negative,AC
microsoft math,Education,app buttons are not working properly,Negative,AC
microsoft math,Education,Very terrible app,Negative,AC
microsoft math,Education,Its not working,Negative,AC
microsoft math,Education,Doesnot help ,Negative,AC
microsoft math,Education,Weird. ,Negative,AC
microsoft math,Education,Why does the program not work properly ,Negative,AC
microsoft math,Education,app have so many issues,Negative,AC
microsoft math,Education,it is vey difficult for using it because it is compicated.,Negative,AC
microsoft math,Education,terable app,Negative,AC
microsoft math,Education,It literally sucks . Don't install it cause it doesn't work .,Negative,AC
microsoft math,Education,very bad app,Negative,AC
microsoft math,Education, I really hate this app This is useless,Negative,AC
microsoft math,Education,Garbage,Negative,AC
microsoft math,Education,Slower application,Negative,AC
microsoft math,Education,It is aBad app. ,Negative,AC
microsoft math,Education,Keeps crashing on every device don't know why,Negative,AC
microsoft math,Education,Very bad disgusting app frnds donot install it ,Negative,AC
microsoft math,Education,Useless app ,Negative,AC
microsoft math,Education,app is freeze in between,Negative,AC
microsoft math,Education,completely garbage and useless at getting problems that have word problems.,Negative,AC
microsoft math,Education,Scan option not working,Negative,AC
microsoft math,Education,Need internet connection even for basic features,Negative,AC
microsoft math,Education,Doesnot show solutions and hardly ever solve any relevant problems,Negative,AC
microsoft math,Education,Completely useless,Negative,AC
microsoft math,Education,Terrible.,Negative,AC
microsoft math,Education,application is troubling,Negative,AC
microsoft math,Education,Terrible app,Negative,AC
microsoft math,Education,app functions not working,Negative,AC
microsoft math,Education,Its the worst app ,Negative,AC
microsoft math,Education,Have not been able to download app,Negative,AC
microsoft math,Education,Worst app. Just waste of time app is crashing,Negative,AC
microsoft math,Education,Very bad experience. It is totally useless app. ,Negative,AC
microsoft math,Education,Nothing is working,Negative,AC
microsoft math,Education,A lot of bugs,Negative,AC
microsoft math,Education,Very bad app,Negative,AC
microsoft math,Education,The app is very bad and is totally not usable. ,Negative,AC
microsoft math,Education,App does not work,Negative,AC
microsoft math,Education,worst app ever,Negative,AC
microsoft math,Education,doesnot work,Negative,AC
microsoft math,Education,Worst app ever because this app canot show,Negative,AC
microsoft math,Education,It is the worst app,Negative,AC
microsoft math,Education,This app is not working,Negative,AC
